benchmark,solver,score
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_41a5f2_generic_float_tests-T-defqtvc__00.smt2,solver0,0.172672
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_41a5f2_generic_float_tests-T-defqtvc__00.smt2,solver1,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_41a5f2_generic_float_tests-T-defqtvc__00.smt2,solver2,0.205364
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_41a5f2_generic_float_tests-T-defqtvc__00.smt2,solver3,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_475293_generic_float_tests-T-defqtvc__00.smt2,solver0,0.019536
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_475293_generic_float_tests-T-defqtvc__00.smt2,solver1,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_475293_generic_float_tests-T-defqtvc__00.smt2,solver2,0.0476479
UFFPDTLIRA/20200306-Kanig/spark2014bench/M809-005__float_basics__why_475293_generic_float_tests-T-defqtvc__00.smt2,solver3,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/P315-010__float__call_sample2.adb_13_7_call_sample2.adb_28_4_precondition___00.smt2,solver0,0.024534
UFFPDTLIRA/20200306-Kanig/spark2014bench/P315-010__float__call_sample2.adb_13_7_call_sample2.adb_28_4_precondition___00.smt2,solver1,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/P315-010__float__call_sample2.adb_13_7_call_sample2.adb_28_4_precondition___00.smt2,solver2,0.025951
UFFPDTLIRA/20200306-Kanig/spark2014bench/P315-010__float__call_sample2.adb_13_7_call_sample2.adb_28_4_precondition___00.smt2,solver3,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/S427-002__inline_dim__challenges.adb_8_54_challenges.adb_15_14_challenges.adb_24_14_challenges.adb_33_29_challenges.adb_38_10_fp_overflow_check___00.smt2,solver0,1.14824
UFFPDTLIRA/20200306-Kanig/spark2014bench/S427-002__inline_dim__challenges.adb_8_54_challenges.adb_15_14_challenges.adb_24_14_challenges.adb_33_29_challenges.adb_38_10_fp_overflow_check___00.smt2,solver1,2400
UFFPDTLIRA/20200306-Kanig/spark2014bench/S427-002__inline_dim__challenges.adb_8_54_challenges.adb_15_14_challenges.adb_24_14_challenges.adb_33_29_challenges.adb_38_10_fp_overflow_check___00.smt2,solver2,1.01063
UFFPDTLIRA/20200306-Kanig/spark2014bench/S427-002__inline_dim__challenges.adb_8_54_challenges.adb_15_14_challenges.adb_24_14_challenges.adb_33_29_challenges.adb_38_10_fp_overflow_check___00.smt2,solver3,2400
UFBVLIA/20210106-Schett/uso/ebso-189.smt2,solver0,2400
UFBVLIA/20210106-Schett/uso/ebso-189.smt2,solver1,2400
UFBVLIA/20210106-Schett/uso/ebso-189.smt2,solver2,2400
UFBVLIA/20210106-Schett/uso/ebso-189.smt2,solver3,2400
UFBV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-5.smt2,solver0,2400
UFBV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-5.smt2,solver1,2400
UFBV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-5.smt2,solver2,2400
UFBV/wintersteiger/fmsd13/fixpoint/itc-b13-fixpoint-5.smt2,solver3,0.110105
AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_11_19_assert___00.smt2,solver0,0.043721
AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_11_19_assert___00.smt2,solver1,2400
AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_11_19_assert___00.smt2,solver2,0.0408301
AUFFPDTLIRA/20200306-Kanig/spark2014bench/S720-001__static_predicate__predicates.ads_11_19_assert___00.smt2,solver3,2400
AUFFPDTLIRA/20200306-Kanig/spark2014bench/PB28-028__float_bounds__floats.adb_6_22_assert___00.smt2,solver0,0.0761839
AUFFPDTLIRA/20200306-Kanig/spark2014bench/PB28-028__float_bounds__floats.adb_6_22_assert___00.smt2,solver1,2400
AUFFPDTLIRA/20200306-Kanig/spark2014bench/PB28-028__float_bounds__floats.adb_6_22_assert___00.smt2,solver2,0.0652581
AUFFPDTLIRA/20200306-Kanig/spark2014bench/PB28-028__float_bounds__floats.adb_6_22_assert___00.smt2,solver3,2400
