benchmark,solver,score
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_17.smt2,solver0,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_17.smt2,solver1,0.049526
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_17.smt2,solver2,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/bary_diverge_true-unreach-call_true-termination.c_1.smt2,solver0,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/bary_diverge_true-unreach-call_true-termination.c_1.smt2,solver1,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/bary_diverge_true-unreach-call_true-termination.c_1.smt2,solver2,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+nlh-reducer.c_4.smt2,solver0,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+nlh-reducer.c_4.smt2,solver1,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+nlh-reducer.c_4.smt2,solver2,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_13.smt2,solver0,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_13.smt2,solver1,0.0451451
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0876_true-unreach-call.c_13.smt2,solver2,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+lhb-reducer.c_0.smt2,solver0,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+lhb-reducer.c_0.smt2,solver1,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/filter1_true-unreach-call.c.v+lhb-reducer.c_0.smt2,solver2,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0740_true-unreach-call.c_0.smt2,solver0,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0740_true-unreach-call.c_0.smt2,solver1,0.0652421
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0740_true-unreach-call.c_0.smt2,solver2,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0680a_true-unreach-call.c_3.smt2,solver0,2400
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0680a_true-unreach-call.c_3.smt2,solver1,0.0577579
BVFP/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0680a_true-unreach-call.c_3.smt2,solver2,2400
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0930_true-unreach-call.c_5.smt2,solver0,9.00114
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0930_true-unreach-call.c_5.smt2,solver1,0.04627
BVFPLRA/20190429-UltimateAutomizerSvcomp2019/float_req_bl_0930_true-unreach-call.c_5.smt2,solver2,2400
