benchmark,solver,score
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver0,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver1,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver2,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver3,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver4,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver5,38.2716
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver6,2400
/p/graves/smtFiles/UF/sledgehammer/QEpres/uf.652446.smt2,solver7,2400
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver0,2400
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver1,2.33425
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver2,0.143993
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver3,0.77365
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver4,579.228
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver5,0.064112
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver6,0.29693
/p/graves/smtFiles/UF/grasshopper/uninstantiated/rec_reverse_acc_precondition_of_rec_reverse_acc_19_11.smt2,solver7,6.54942
/p/graves/smtFiles/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_56_25_119_1671668.smt_in.smt2,solver0,2400
/p/graves/smtFiles/UF/20170428-Barrett/cdt-cade2015/nada/distro/rbt_impl/x2015_09_10_16_56_25_119_1671668.smt_in.smt2,solver1,2400
