benchmark,solver,score
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/421.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/421.smt2,solver1,3.94005
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/421.smt2,solver2,3.12051
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/93.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/93.smt2,solver1,4.05583
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/93.smt2,solver2,2.2189
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/13.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/13.smt2,solver1,5.13952
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/13.smt2,solver2,3.50235
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/10.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/10.smt2,solver1,5.15996
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/10.smt2,solver2,5.11287
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/22.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/22.smt2,solver1,5.25201
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/22.smt2,solver2,4.43533
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/548.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/548.smt2,solver1,3.77498
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_z3seq/lib_int-ipaddress__ip_int_from_string/548.smt2,solver2,2.99817
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/71.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/71.smt2,solver1,3.94042
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/71.smt2,solver2,2.85449
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/125.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/125.smt2,solver1,3.64148
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_cvc4/lib_int-ipaddress__ip_int_from_string/125.smt2,solver2,2.1169
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/119.smt2,solver0,2400
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/119.smt2,solver1,4.56898
/p/graves/smtFiles/QF_SLIA/2019-full_str_int/py-conbyte_trauc/lib_int-ipaddress__ip_int_from_string/119.smt2,solver2,2.55626
